date,r,c,y
2025-03-04,729,1075,1
2025-03-04,729,1078,1
2025-03-04,730,1056,1
2025-03-04,730,1062,1
2025-03-04,730,1071,1
2025-03-04,730,1072,1
2025-03-04,730,1074,1
2025-03-04,730,1077,1
2025-03-04,731,1049,1
2025-03-04,731,1050,1
2025-03-04,731,1056,1
2025-03-04,731,1061,1
2025-03-04,731,1063,1
2025-03-04,731,1073,1
2025-03-04,731,1079,1
2025-03-04,731,1080,1
2025-03-04,732,1063,1
2025-03-04,732,1065,1
2025-03-04,732,1077,1
2025-03-04,733,1047,1
2025-03-04,733,1055,1
2025-03-04,733,1060,1
2025-03-04,733,1068,1
2025-03-04,734,1063,1
2025-03-04,734,1076,1
2025-03-04,734,1078,1
2025-03-04,734,1079,1
2025-03-04,734,1082,1
2025-03-04,735,1040,1
2025-03-04,735,1052,1
2025-03-04,735,1065,1
2025-03-04,735,1079,1
2025-03-04,735,1081,1
2025-03-04,735,1083,1
2025-03-04,735,1087,1
2025-03-04,736,1042,1
2025-03-04,736,1052,1
2025-03-04,736,1069,1
2025-03-04,737,1037,1
2025-03-04,737,1039,1
2025-03-04,737,1067,1
2025-03-04,737,1078,1
2025-03-04,737,1083,1
2025-03-04,738,1053,1
2025-03-04,738,1057,1
2025-03-04,738,1058,1
2025-03-04,738,1076,1
2025-03-04,738,1077,1
2025-03-04,739,1039,1
2025-03-04,739,1068,1
2025-03-04,739,1072,1
2025-03-04,740,1044,1
2025-03-04,740,1051,1
2025-03-04,740,1052,1
2025-03-04,740,1066,1
2025-03-04,740,1075,1
2025-03-04,740,1082,1
2025-03-04,741,1050,1
2025-03-04,741,1075,1
2025-03-04,741,1076,1
2025-03-04,741,1078,1
2025-03-04,741,1085,1
2025-03-04,742,1035,1
2025-03-04,742,1036,1
2025-03-04,742,1040,1
2025-03-04,742,1051,1
2025-03-04,742,1058,1
2025-03-04,742,1063,1
2025-03-04,742,1086,1
2025-03-04,743,1032,1
2025-03-04,743,1034,1
2025-03-04,743,1040,1
2025-03-04,743,1042,1
2025-03-04,743,1045,1
2025-03-04,743,1062,1
2025-03-04,743,1064,1
2025-03-04,743,1066,1
2025-03-04,743,1076,1
2025-03-04,743,1084,1
2025-03-04,744,1034,1
2025-03-04,744,1048,1
2025-03-04,744,1057,1
2025-03-04,745,1028,0
2025-03-04,745,1032,1
2025-03-04,745,1038,1
2025-03-04,745,1039,1
2025-03-04,745,1041,1
2025-03-04,745,1053,1
2025-03-04,745,1065,1
2025-03-04,746,1033,1
2025-03-04,746,1034,1
2025-03-04,746,1035,1
2025-03-04,746,1045,1
2025-03-04,746,1072,1
2025-03-04,746,1073,1
2025-03-04,746,1076,1
2025-03-04,746,1078,1
2025-03-04,747,1031,1
2025-03-04,747,1038,1
2025-03-04,747,1056,1
2025-03-04,747,1066,1
2025-03-04,747,1067,1
2025-03-04,747,1070,1
2025-03-04,747,1075,1
2025-03-04,747,1087,1
2025-03-04,748,1051,1
2025-03-04,748,1066,1
2025-03-04,748,1069,1
2025-03-04,748,1072,1
2025-03-04,748,1078,1
2025-03-04,749,1041,1
2025-03-04,749,1044,1
2025-03-04,749,1067,1
2025-03-04,750,1037,1
2025-03-04,750,1055,1
2025-03-04,751,1046,1
2025-03-04,751,1056,1
2025-03-04,751,1071,1
2025-03-04,752,1031,1
2025-03-04,752,1046,1
2025-03-04,752,1067,1
2025-03-04,752,1071,1
2025-03-04,753,1039,1
2025-03-04,753,1042,0
2025-03-04,753,1070,1
2025-03-04,754,1038,1
2025-03-04,755,1027,0
2025-03-04,758,1039,1
2025-03-04,759,1036,1
2025-03-04,759,1037,1
2025-03-04,759,1064,1
2025-03-04,759,1066,1
2025-03-04,760,1032,1
2025-03-04,760,1035,1
2025-03-04,760,1046,1
2025-03-04,761,1040,1
2025-03-04,761,1046,1
2025-03-04,762,1036,1
2025-03-04,764,1047,1
2025-03-04,764,1065,1
2025-03-04,765,1081,0
2025-03-04,766,1036,1
2025-03-04,714,1094,1
2025-03-04,716,1093,1
2025-03-04,717,1095,1
2025-03-04,717,1106,1
2025-03-04,719,1096,1
2025-03-04,719,1103,1
2025-03-04,719,1106,1
2025-03-04,720,1106,1
2025-03-04,721,1097,1
2025-03-04,721,1099,1
2025-03-04,721,1106,1
2025-03-04,722,1099,1
2025-03-04,722,1100,1
2025-03-04,722,1101,1
2025-03-04,722,1102,1
2025-03-04,722,1104,1
2025-03-04,723,1088,1
2025-03-04,723,1091,1
2025-03-04,723,1095,1
2025-03-04,723,1098,1
2025-03-04,724,1095,1
2025-03-04,724,1104,1
2025-03-04,724,1105,1
2025-03-04,725,1093,1
2025-03-04,725,1110,1
2025-03-04,726,1088,1
2025-03-04,726,1099,1
2025-03-04,726,1109,1
2025-03-04,727,1091,1
2025-03-04,727,1092,1
2025-03-04,727,1095,1
2025-03-04,727,1099,1
2025-03-04,727,1102,1
2025-03-04,727,1107,1
2025-03-04,729,1096,1
2025-03-04,729,1104,1
2025-03-04,730,1093,1
2025-03-04,731,1089,1
2025-03-04,731,1100,1
2025-03-04,732,1098,1
2025-03-04,732,1099,1
2025-03-04,733,1098,1
2025-03-04,733,1113,1
2025-03-04,734,1093,1
2025-03-04,734,1100,1
2025-03-04,734,1103,1
2025-03-04,734,1108,1
2025-03-04,735,1089,1
2025-03-04,735,1091,1
2025-03-04,735,1097,1
2025-03-04,735,1103,1
2025-03-04,735,1108,1
2025-03-04,736,1090,1
2025-03-04,736,1092,1
2025-03-04,736,1099,1
2025-03-04,738,1098,1
2025-03-04,739,1096,1
2025-03-04,739,1099,1
2025-03-04,739,1102,1
2025-03-04,740,1091,1
2025-03-04,740,1095,1
2025-03-04,740,1097,1
2025-03-04,740,1104,1
2025-03-04,741,1096,1
2025-03-04,741,1097,1
2025-03-04,742,1089,1
2025-03-04,743,1092,1
2025-03-04,745,1088,1
2025-03-04,746,1089,1
2025-03-04,747,1089,1
2025-03-04,748,1092,1
2025-03-04,749,1092,1
2025-03-04,749,1112,0
2025-03-04,760,1111,0
2025-03-04,775,943,0
2025-03-04,777,949,1
2025-03-04,771,1012,0
2025-03-04,779,979,0
2025-03-04,771,1048,0
2025-03-04,776,1084,0
2025-03-04,783,1087,1
2025-03-04,784,1045,0
2025-03-04,784,1087,1
2025-03-04,787,1082,1
2025-03-04,787,1083,1
2025-03-04,789,1084,1
2025-03-04,790,1079,1
2025-03-04,791,1077,1
2025-03-04,791,1080,1
2025-03-04,793,1079,1
2025-03-04,793,1083,1
2025-03-04,794,1080,1
2025-03-04,795,1080,1
2025-03-04,795,1083,1
2025-03-04,797,1078,1
2025-03-04,797,1083,1
2025-03-04,798,1077,1
2025-03-04,798,1083,1
2025-03-04,799,1078,1
2025-03-04,799,1079,1
2025-03-04,799,1081,1
2025-03-04,800,1075,1
2025-03-04,800,1083,1
2025-03-04,801,1065,1
2025-03-04,801,1081,1
2025-03-04,802,1073,1
2025-03-04,802,1081,1
2025-03-04,802,1083,1
2025-03-04,803,1071,1
2025-03-04,803,1074,1
2025-03-04,804,1071,1
2025-03-04,805,1067,1
2025-03-04,805,1069,1
2025-03-04,805,1074,1
2025-03-04,805,1081,1
2025-03-04,806,1070,1
2025-03-04,809,1067,1
2025-03-04,809,1080,1
2025-03-04,809,1082,1
2025-03-04,812,1083,1
2025-03-04,820,1043,1
2025-03-04,820,1056,0
2025-03-04,821,1043,1
2025-03-04,823,1044,1
2025-03-04,824,1080,1
2025-03-04,826,1054,1
2025-03-04,826,1067,1
2025-03-04,827,1072,1
2025-03-04,828,1058,1
2025-03-04,829,1063,1
2025-03-04,773,1107,0
2025-03-04,777,1097,0
2025-03-04,781,1094,0
2025-03-04,781,1109,1
2025-03-04,782,1109,1
2025-03-04,783,1097,0
2025-03-04,783,1105,1
2025-03-04,783,1110,1
2025-03-04,784,1109,1
2025-03-04,785,1102,1
2025-03-04,785,1105,1
2025-03-04,786,1107,1
2025-03-04,788,1108,1
2025-03-04,790,1095,1
2025-03-04,790,1098,1
2025-03-04,790,1103,1
2025-03-04,792,1095,1
2025-03-04,793,1088,1
2025-03-04,793,1089,1
2025-03-04,793,1095,1
2025-03-04,793,1098,1
2025-03-04,794,1088,1
2025-03-04,795,1089,1
2025-03-04,795,1093,1
2025-03-04,797,1091,1
2025-03-04,797,1092,1
2025-03-04,798,1088,1
2025-03-04,800,1090,1
2025-03-04,804,1090,1
2025-03-09,42,314,0
2025-03-09,44,309,1
2025-03-09,50,351,0
2025-03-09,51,325,0
2025-03-09,62,354,0
2025-03-09,87,310,0
2025-03-09,90,316,0
2025-03-09,69,325,0
2025-03-09,70,356,0
2025-03-09,72,353,0
2025-03-09,84,383,0
2025-03-09,97,346,0
2025-03-09,106,354,0
2025-03-09,107,325,0
2025-03-09,124,352,0
2025-03-09,124,374,0
2025-03-09,127,353,0
2025-03-09,97,394,0
2025-03-09,109,387,0
2025-03-09,111,385,0
2025-03-09,103,462,0
2025-03-09,111,511,0
2025-03-09,120,483,0
2025-03-09,125,478,0
2025-03-09,73,681,0
2025-03-09,82,698,0
2025-03-09,95,685,0
2025-03-09,109,700,0
2025-03-09,111,652,0
2025-03-09,117,674,0
2025-03-09,121,675,0
2025-03-09,125,701,0
2025-03-09,126,679,0
2025-03-09,127,703,0
2025-03-09,122,706,0
2025-03-09,138,361,0
2025-03-09,181,370,0
2025-03-09,184,349,0
2025-03-09,129,387,0
2025-03-09,132,433,0
2025-03-09,135,417,0
2025-03-09,146,406,0
2025-03-09,147,385,0
2025-03-09,156,397,0
2025-03-09,158,413,0
2025-03-09,161,417,0
2025-03-09,172,434,0
2025-03-09,177,434,0
2025-03-09,185,402,0
2025-03-09,132,461,0
2025-03-09,134,471,0
2025-03-09,146,480,0
2025-03-09,153,491,0
2025-03-09,153,501,0
2025-03-09,157,462,0
2025-03-09,158,503,0
2025-03-09,166,492,0
2025-03-09,191,485,0
2025-03-09,141,575,0
2025-03-09,155,546,0
2025-03-09,160,538,0
2025-03-09,160,568,0
2025-03-09,172,522,0
2025-03-09,174,550,0
2025-03-09,184,553,0
2025-03-09,188,563,0
2025-03-09,189,554,0
2025-03-09,163,614,0
2025-03-09,164,610,0
2025-03-09,168,632,0
2025-03-09,174,628,0
2025-03-09,179,577,0
2025-03-09,180,578,0
2025-03-09,180,639,0
2025-03-09,182,602,0
2025-03-09,184,581,0
2025-03-09,188,632,0
2025-03-09,191,625,0
2025-03-09,135,644,0
2025-03-09,138,689,0
2025-03-09,163,670,0
2025-03-09,178,649,0
2025-03-09,184,670,0
2025-03-09,189,653,0
2025-03-09,186,732,0
2025-03-09,188,712,0
2025-03-09,189,713,0
2025-03-09,203,362,1
2025-03-09,203,378,1
2025-03-09,203,383,1
2025-03-09,204,379,0
2025-03-09,218,369,0
2025-03-09,219,365,0
2025-03-09,230,361,0
2025-03-09,233,372,0
2025-03-09,197,410,0
2025-03-09,201,446,0
2025-03-09,203,447,0
2025-03-09,228,419,0
2025-03-09,229,410,0
2025-03-09,236,386,0
2025-03-09,200,500,0
2025-03-09,197,551,0
2025-03-09,198,555,0
2025-03-09,201,513,0
2025-03-09,203,542,0
2025-03-09,209,517,0
2025-03-09,210,570,0
2025-03-09,217,558,0
2025-03-09,220,556,0
2025-03-09,221,525,0
2025-03-09,226,540,0
2025-03-09,237,521,0
2025-03-09,245,568,0
2025-03-09,250,566,0
2025-03-09,252,570,0
2025-03-09,196,605,0
2025-03-09,196,618,0
2025-03-09,201,594,0
2025-03-09,201,621,0
2025-03-09,202,624,0
2025-03-09,214,636,0
2025-03-09,222,617,0
2025-03-09,228,634,0
2025-03-09,236,609,0
2025-03-09,239,619,0
2025-03-09,242,621,0
2025-03-09,252,580,0
2025-03-09,198,646,0
2025-03-09,200,666,0
2025-03-09,202,641,0
2025-03-09,205,685,0
2025-03-09,209,653,0
2025-03-09,217,692,0
2025-03-09,220,687,0
2025-03-09,246,668,0
2025-03-09,196,726,0
2025-03-09,216,708,0
2025-03-09,217,710,0
2025-03-09,263,569,0
2025-03-09,279,558,0
2025-03-09,281,570,0
2025-03-09,290,559,0
2025-03-09,256,635,0
2025-03-09,259,628,0
2025-03-09,265,600,0
2025-03-09,269,624,0
2025-03-09,274,627,0
2025-03-09,278,594,0
2025-03-09,288,595,0
2025-03-09,290,581,0
2025-03-09,302,639,0
2025-03-09,309,606,0
2025-03-09,266,653,0
2025-03-09,272,679,0
2025-03-09,273,696,0
2025-03-09,288,665,0
2025-03-09,294,682,0
2025-03-09,295,684,0
2025-03-09,295,689,0
2025-03-09,300,696,0
2025-03-09,307,643,0
2025-03-09,308,652,0
2025-03-09,310,656,0
2025-03-09,314,672,0
2025-03-09,317,683,0
2025-03-09,318,682,0
2025-03-09,270,730,0
2025-03-09,273,758,0
2025-03-09,275,716,0
2025-03-09,278,707,0
2025-03-09,284,718,0
2025-03-09,319,775,0
2025-03-09,322,548,0
2025-03-09,323,629,0
2025-03-09,325,579,0
2025-03-09,328,633,0
2025-03-09,335,580,0
2025-03-09,336,618,0
2025-03-09,345,613,0
2025-03-09,320,678,0
2025-03-09,328,690,0
2025-03-09,329,731,0
2025-03-09,335,736,0
2025-03-09,336,749,0
2025-03-09,337,704,0
2025-03-09,338,709,0
2025-03-09,347,747,0
2025-03-09,348,709,0
2025-03-09,367,739,0
2025-03-09,370,707,0
2025-03-09,377,741,0
2025-03-09,381,731,0
2025-03-09,324,776,0
2025-03-09,389,693,0
2025-03-09,386,745,0
2025-03-09,386,758,0
2025-03-09,389,755,0
2025-03-09,397,744,0
2025-03-09,401,730,0
2025-03-09,408,744,0
2025-03-09,418,716,0
2025-03-09,430,724,0
2025-03-09,430,758,0
2025-03-09,431,721,0
2025-03-09,440,744,0
2025-03-09,417,803,0
2025-03-09,432,800,0
2025-03-09,436,803,0
2025-03-09,461,762,0
2025-03-09,451,800,0
2025-03-09,455,771,0
2025-03-09,469,795,0
2025-03-09,474,777,0
2025-03-09,489,789,0
2025-03-09,494,816,0
2025-03-09,472,855,0
2025-03-09,503,862,0
2025-03-09,505,839,0
2025-03-09,510,865,0
2025-03-09,508,903,0
2025-03-09,532,823,0
2025-03-09,513,838,0
2025-03-09,515,851,0
2025-03-09,534,883,0
2025-03-09,537,885,0
2025-03-09,548,845,0
2025-03-09,551,889,0
2025-03-09,574,869,0
2025-03-09,532,929,0
2025-03-09,534,902,0
2025-03-09,541,935,0
2025-03-09,547,906,0
2025-03-09,555,923,0
2025-03-09,556,947,0
2025-03-09,558,930,0
2025-03-09,559,898,0
2025-03-09,559,926,0
2025-03-09,560,899,0
2025-03-09,568,920,0
2025-03-09,575,902,0
2025-03-09,539,961,0
2025-03-09,545,1005,0
2025-03-09,545,1010,0
2025-03-09,550,1004,0
2025-03-09,563,1022,0
2025-03-09,569,974,0
2025-03-09,529,1062,0
2025-03-09,538,1036,0
2025-03-09,538,1061,0
2025-03-09,538,1080,0
2025-03-09,549,1076,0
2025-03-09,556,1057,0
2025-03-09,563,1067,0
2025-03-09,566,1059,0
2025-03-09,574,1026,0
2025-03-09,534,1091,0
2025-03-09,540,1107,0
2025-03-09,541,1127,0
2025-03-09,552,1127,0
2025-03-09,553,1131,0
2025-03-09,554,1114,0
2025-03-09,569,1121,0
2025-03-09,582,858,0
2025-03-09,590,882,0
2025-03-09,620,876,0
2025-03-09,576,957,0
2025-03-09,577,927,0
2025-03-09,581,907,0
2025-03-09,583,911,0
2025-03-09,589,919,0
2025-03-09,604,933,0
2025-03-09,606,922,0
2025-03-09,617,905,0
2025-03-09,619,925,0
2025-03-09,628,954,0
2025-03-09,629,908,0
2025-03-09,631,902,0
2025-03-09,633,907,0
2025-03-09,634,941,0
2025-03-09,577,985,0
2025-03-09,584,985,0
2025-03-09,586,979,0
2025-03-09,588,1001,0
2025-03-09,593,1011,0
2025-03-09,596,972,0
2025-03-09,602,993,0
2025-03-09,611,978,0
2025-03-09,614,1017,0
2025-03-09,621,1019,0
2025-03-09,631,975,0
2025-03-09,633,1006,0
2025-03-09,576,1039,0
2025-03-09,581,1084,0
2025-03-09,585,1081,0
2025-03-09,599,1083,0
2025-03-09,606,1084,0
2025-03-09,609,1086,0
2025-03-09,614,1047,0
2025-03-09,623,1029,0
2025-03-09,627,1042,0
2025-03-09,627,1048,0
2025-03-09,629,1030,0
2025-03-09,630,1049,0
2025-03-09,631,1024,0
2025-03-09,632,1078,0
2025-03-09,638,1050,0
2025-03-09,639,1038,0
2025-03-09,576,1126,0
2025-03-09,579,1132,0
2025-03-09,586,1127,0
2025-03-09,590,1123,0
2025-03-09,612,1092,0
2025-03-09,612,1103,0
2025-03-09,623,1132,0
2025-03-09,652,894,0
2025-03-09,676,887,0
2025-03-09,648,903,0
2025-03-09,653,908,0
2025-03-09,655,920,0
2025-03-09,661,949,0
2025-03-09,667,940,0
2025-03-09,668,904,0
2025-03-09,687,932,0
2025-03-09,689,898,0
2025-03-09,690,913,0
2025-03-09,691,907,0
2025-03-09,691,923,0
2025-03-09,693,922,0
2025-03-09,697,919,0
2025-03-09,700,903,0
2025-03-09,651,963,0
2025-03-09,656,1023,0
2025-03-09,658,999,0
2025-03-09,664,986,0
2025-03-09,666,989,0
2025-03-09,677,1000,0
2025-03-09,679,1003,0
2025-03-09,682,1000,0
2025-03-09,686,1018,0
2025-03-09,697,997,0
2025-03-09,703,990,0
2025-03-09,703,1001,0
2025-03-09,640,1051,0
2025-03-09,649,1045,0
2025-03-09,657,1055,0
2025-03-09,657,1060,0
2025-03-09,661,1027,0
2025-03-09,664,1024,0
2025-03-09,671,1061,0
2025-03-09,674,1063,0
2025-03-09,675,1083,0
2025-03-09,642,1092,0
2025-03-09,645,1093,0
2025-03-09,649,1093,0
2025-03-09,704,934,0
2025-03-09,712,900,0
2025-03-09,712,952,0
2025-03-09,723,935,0
2025-03-09,761,948,0
2025-03-09,707,993,0
2025-03-09,708,1004,0
2025-03-09,711,992,0
2025-03-09,718,977,0
2025-03-09,725,998,0
2025-03-09,730,997,0
2025-03-09,730,1004,0
2025-03-09,739,994,0
2025-03-09,742,1023,0
2025-03-09,747,997,0
2025-03-09,748,963,0
2025-03-09,753,990,0
2025-03-09,704,1075,0
2025-03-09,706,1039,0
2025-03-09,707,1080,0
2025-03-09,711,1041,0
2025-03-09,725,1086,0
2025-03-09,727,1040,0
2025-03-09,731,1055,0
2025-03-09,738,1053,0
2025-03-09,741,1045,0
2025-03-09,742,1075,0
2025-03-09,747,1046,0
2025-03-09,749,1056,0
2025-03-09,754,1036,0
2025-03-09,762,1087,0
2025-03-09,767,1044,0
2025-03-09,706,1088,0
2025-03-09,777,949,0
2025-03-09,770,1017,0
2025-03-09,771,962,0
2025-03-09,771,968,0
2025-03-09,783,1007,0
2025-03-09,796,1008,0
2025-03-09,800,1010,0
2025-03-09,771,1063,0
2025-03-09,794,1024,0
2025-03-09,798,1039,0
2025-03-09,800,1072,0
2025-03-09,811,1057,0
2025-03-09,768,1099,0
2025-03-09,771,1118,0
2025-03-09,772,1089,0
2025-03-09,802,1092,0
2025-03-14,37,319,0
2025-03-14,56,326,0
2025-03-14,91,316,0
2025-03-14,93,316,0
2025-03-14,71,378,0
2025-03-14,78,374,0
2025-03-14,92,345,0
2025-03-14,105,361,0
2025-03-14,105,373,0
2025-03-14,107,342,0
2025-03-14,116,327,0
2025-03-14,120,353,0
2025-03-14,79,386,0
2025-03-14,99,422,0
2025-03-14,100,417,0
2025-03-14,106,486,0
2025-03-14,125,478,0
2025-03-14,81,691,0
2025-03-14,88,698,0
2025-03-14,95,685,0
2025-03-14,109,695,0
2025-03-14,110,645,0
2025-03-14,111,671,0
2025-03-14,113,695,0
2025-03-14,116,656,0
2025-03-14,117,683,0
2025-03-14,120,665,0
2025-03-14,121,681,0
2025-03-14,98,706,0
2025-03-14,122,711,0
2025-03-14,150,361,0
2025-03-14,158,378,0
2025-03-14,162,364,0
2025-03-14,162,377,0
2025-03-14,134,410,0
2025-03-14,144,385,0
2025-03-14,148,386,0
2025-03-14,149,433,0
2025-03-14,163,416,0
2025-03-14,168,399,0
2025-03-14,170,384,0
2025-03-14,172,411,0
2025-03-14,172,443,0
2025-03-14,183,421,0
2025-03-14,129,469,0
2025-03-14,130,453,0
2025-03-14,131,467,0
2025-03-14,132,489,0
2025-03-14,135,483,0
2025-03-14,141,475,0
2025-03-14,141,507,0
2025-03-14,146,506,0
2025-03-14,157,466,0
2025-03-14,170,508,0
2025-03-14,173,490,0
2025-03-14,176,488,0
2025-03-14,188,487,0
2025-03-14,189,498,0
2025-03-14,129,527,0
2025-03-14,144,537,0
2025-03-14,153,532,0
2025-03-14,159,552,0
2025-03-14,164,556,0
2025-03-14,169,569,0
2025-03-14,170,538,0
2025-03-14,172,568,0
2025-03-14,174,549,0
2025-03-14,179,560,0
2025-03-14,184,527,0
2025-03-14,149,597,0
2025-03-14,152,599,0
2025-03-14,157,607,0
2025-03-14,164,606,0
2025-03-14,170,635,0
2025-03-14,179,597,0
2025-03-14,145,657,0
2025-03-14,155,659,0
2025-03-14,157,658,0
2025-03-14,166,669,0
2025-03-14,166,676,0
2025-03-14,170,660,0
2025-03-14,182,660,0
2025-03-14,185,733,0
2025-03-14,205,379,0
2025-03-14,219,363,0
2025-03-14,231,379,0
2025-03-14,237,380,0
2025-03-14,199,439,0
2025-03-14,205,406,0
2025-03-14,208,393,0
2025-03-14,210,397,0
2025-03-14,212,389,0
2025-03-14,219,446,0
2025-03-14,240,436,0
2025-03-14,199,489,0
2025-03-14,196,545,0
2025-03-14,203,513,0
2025-03-14,203,538,0
2025-03-14,222,524,0
2025-03-14,226,530,0
2025-03-14,239,564,0
2025-03-14,240,550,0
2025-03-14,242,528,0
2025-03-14,243,550,0
2025-03-14,243,571,0
2025-03-14,248,555,0
2025-03-14,198,600,0
2025-03-14,204,627,0
2025-03-14,212,580,0
2025-03-14,219,607,0
2025-03-14,226,630,0
2025-03-14,227,585,0
2025-03-14,227,631,0
2025-03-14,236,577,0
2025-03-14,246,626,0
2025-03-14,255,602,0
2025-03-14,193,647,0
2025-03-14,202,653,0
2025-03-14,210,697,0
2025-03-14,215,651,0
2025-03-14,228,664,0
2025-03-14,230,686,0
2025-03-14,233,693,0
2025-03-14,238,677,0
2025-03-14,241,645,0
2025-03-14,248,659,0
2025-03-14,198,723,0
2025-03-14,205,718,0
2025-03-14,271,567,0
2025-03-14,303,550,0
2025-03-14,259,639,0
2025-03-14,260,596,0
2025-03-14,265,621,0
2025-03-14,267,592,0
2025-03-14,269,610,0
2025-03-14,272,612,0
2025-03-14,277,592,0
2025-03-14,298,599,0
2025-03-14,307,577,0
2025-03-14,260,652,0
2025-03-14,277,656,0
2025-03-14,285,699,0
2025-03-14,287,688,0
2025-03-14,304,646,0
2025-03-14,305,685,0
2025-03-14,309,694,0
2025-03-14,310,696,0
2025-03-14,264,753,0
2025-03-14,278,732,0
2025-03-14,293,709,0
2025-03-14,296,732,0
2025-03-14,300,744,0
2025-03-14,301,708,0
2025-03-14,302,731,0
2025-03-14,310,724,0
2025-03-14,311,755,0
2025-03-14,312,732,0
2025-03-14,314,739,0
2025-03-14,315,727,0
2025-03-14,315,728,0
2025-03-14,317,736,0
2025-03-14,317,776,0
2025-03-14,324,567,0
2025-03-14,333,565,0
2025-03-14,337,572,0
2025-03-14,320,634,0
2025-03-14,334,602,0
2025-03-14,339,579,0
2025-03-14,350,603,0
2025-03-14,326,694,0
2025-03-14,336,696,0
2025-03-14,345,694,0
2025-03-14,361,688,0
2025-03-14,322,707,0
2025-03-14,323,708,0
2025-03-14,323,756,0
2025-03-14,325,709,0
2025-03-14,332,746,0
2025-03-14,334,717,0
2025-03-14,335,720,0
2025-03-14,337,750,0
2025-03-14,347,762,0
2025-03-14,348,739,0
2025-03-14,349,760,0
2025-03-14,374,764,0
2025-03-14,379,744,0
2025-03-14,381,733,0
2025-03-14,332,769,0
2025-03-14,345,770,0
2025-03-14,385,697,0
2025-03-14,390,692,0
2025-03-14,385,753,0
2025-03-14,393,756,0
2025-03-14,395,707,0
2025-03-14,401,766,0
2025-03-14,404,718,0
2025-03-14,405,761,0
2025-03-14,413,756,0
2025-03-14,415,712,0
2025-03-14,417,736,0
2025-03-14,435,760,0
2025-03-14,393,774,0
2025-03-14,415,790,0
2025-03-14,420,785,0
2025-03-14,421,805,0
2025-03-14,430,787,0
2025-03-14,447,769,0
2025-03-14,450,758,0
2025-03-14,455,767,0
2025-03-14,449,787,0
2025-03-14,460,782,0
2025-03-14,477,812,0
2025-03-14,482,804,0
2025-03-14,484,816,0
2025-03-14,496,791,0
2025-03-14,507,821,0
2025-03-14,508,798,0
2025-03-14,471,874,0
2025-03-14,472,883,0
2025-03-14,477,874,0
2025-03-14,486,878,0
2025-03-14,491,846,0
2025-03-14,500,876,0
2025-03-14,508,872,0
2025-03-14,509,884,0
2025-03-14,510,878,0
2025-03-14,530,816,0
2025-03-14,533,820,0
2025-03-14,534,824,0
2025-03-14,546,823,0
2025-03-14,516,893,0
2025-03-14,520,894,0
2025-03-14,526,877,0
2025-03-14,527,882,0
2025-03-14,539,833,0
2025-03-14,555,884,0
2025-03-14,565,890,0
2025-03-14,567,839,0
2025-03-14,573,856,0
2025-03-14,517,930,0
2025-03-14,518,917,0
2025-03-14,519,918,0
2025-03-14,523,919,0
2025-03-14,529,897,0
2025-03-14,542,905,0
2025-03-14,544,933,0
2025-03-14,551,901,0
2025-03-14,555,909,0
2025-03-14,567,909,0
2025-03-14,567,911,0
2025-03-14,570,951,0
2025-03-14,571,934,0
2025-03-14,572,943,0
2025-03-14,554,1005,0
2025-03-14,555,1020,0
2025-03-14,557,976,0
2025-03-14,559,989,0
2025-03-14,566,1016,0
2025-03-14,569,1011,0
2025-03-14,570,973,0
2025-03-14,574,974,0
2025-03-14,538,1038,0
2025-03-14,546,1043,0
2025-03-14,548,1048,0
2025-03-14,553,1070,0
2025-03-14,570,1086,0
2025-03-14,573,1055,0
2025-03-14,574,1063,0
2025-03-14,575,1058,0
2025-03-14,545,1106,0
2025-03-14,550,1151,0
2025-03-14,557,1138,0
2025-03-14,561,1088,0
2025-03-14,566,1100,0
2025-03-14,573,1111,0
2025-03-14,545,1182,0
2025-03-14,582,858,0
2025-03-14,586,893,0
2025-03-14,597,879,0
2025-03-14,624,877,0
2025-03-14,628,878,0
2025-03-14,576,952,0
2025-03-14,577,925,0
2025-03-14,586,944,0
2025-03-14,594,896,0
2025-03-14,594,908,0
2025-03-14,595,950,0
2025-03-14,601,898,0
2025-03-14,602,953,0
2025-03-14,607,936,0
2025-03-14,611,897,0
2025-03-14,612,947,0
2025-03-14,613,915,0
2025-03-14,615,955,0
2025-03-14,628,933,0
2025-03-14,637,957,0
2025-03-14,580,963,0
2025-03-14,605,965,0
2025-03-14,605,993,0
2025-03-14,606,1018,0
2025-03-14,615,1009,0
2025-03-14,620,1016,0
2025-03-14,638,991,0
2025-03-14,639,1023,0
2025-03-14,589,1074,0
2025-03-14,598,1069,0
2025-03-14,603,1052,0
2025-03-14,604,1037,0
2025-03-14,606,1051,0
2025-03-14,608,1026,0
2025-03-14,613,1086,0
2025-03-14,618,1045,0
2025-03-14,626,1043,0
2025-03-14,631,1060,0
2025-03-14,636,1078,0
2025-03-14,638,1050,0
2025-03-14,578,1094,0
2025-03-14,579,1112,0
2025-03-14,581,1122,0
2025-03-14,583,1100,0
2025-03-14,591,1130,0
2025-03-14,597,1122,0
2025-03-14,634,1114,0
2025-03-14,653,894,0
2025-03-14,660,877,0
2025-03-14,665,872,0
2025-03-14,649,959,0
2025-03-14,653,927,0
2025-03-14,653,943,0
2025-03-14,655,919,0
2025-03-14,662,896,0
2025-03-14,662,933,0
2025-03-14,683,950,0
2025-03-14,685,937,0
2025-03-14,686,935,0
2025-03-14,647,967,0
2025-03-14,654,989,0
